;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-10,689;-39,399;-25,240;13,717;-29,692;-4,319;-80,670;30,038;-17,494;-38,273;-13,815;-76,872;5,401;41,222;-27,737;28,394;-158,990;10,489;-3,207;-38,413;-13,671;16,176;-30,675;-18,677;-30,257;0,000;20,314;12,140;-46,975;-59,766;49,935;-4,560;-80,792;-65,366;-9,825;-96,277;-18,476;57,167;-21,174;9,178;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6,933;-79,653;-45,328;-11,834;-45,551;-85,031;20,975;-1,562;-4,464;1,728;-1,259;-24,609;-44,346;-80,096;27,274;-156,471;-8,309;0,615;80,603;-8,730;9,896;17,867;-1,678;18,833;0,000;-68,091;-53,215;-9,223;-33,915;-51,315;-24,781;9,225;-48,937;-9,654;-136,026;19,378;-81,098;-88,757;-50,072;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29,017;-8,342;6,092;-68,068;-55,357;11,255;-65,128;65,218;43,570;-16,173;12,034;63,027;-133,213;-79,563;-98,229;46,917;-21,988;121,465;20,868;9,716;-1,874;29,020;-10,636;0,000;-45,242;-1,059;5,947;-16,147;-0,023;20,110;-30,260;-27,776;50,378;11,985;-68,985;-103,113;17,661;4,452;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-105,039;-21,029;-19,925;21,393;5,723;79,452;-35,903;-48,062;-36,910;46,254;-21,812;-55,527;65,544;-96,312;1,016;1,698;92,951;24,075;-31,142;11,373;-0,352;-18,743;0,000;17,210;19,454;-25,877;8,697;-47,812;10,345;1,561;-63,552;-28,496;-49,692;10,184;-31,406;-163,471;-63,171;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64,432;-96,441;-34,792;-46,370;-119,307;-121,582;-8,952;-16,894;90,073;-32,609;33,559;-10,560;-96,975;-0,864;6,736;-1,982;31,929;-14,885;-17,772;-21,920;23,714;0,000;2,763;80,359;18,989;27,829;-49,225;43,951;27,668;-15,947;-75,555;-103,669;-29,518;-30,201;49,374;-22,824;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29,791;23,161;-28,024;-67,209;8,075;-73,789;-40,968;-1,462;24,963;-51,252;-27,442;-71,499;16,844;-7,584;-37,786;0,202;-21,117;2,525;6,895;61,667;0,000;-8,696;51,162;-19,316;26,315;-1,376;-29,556;-56,466;9,353;34,639;8,670;-34,623;-57,538;-32,863;15,089;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,424;-1,604;38,949;13,356;15,273;-5,533;-13,721;33,629;-2,964;-27,845;-36,942;-7,482;-6,385;-33,114;3,719;8,840;1,134;8,768;-9,907;0,000;22,235;1,563;-6,273;16,355;-3,535;37,314;-38,387;49,176;52,367;21,485;37,964;19,084;63,611;1,343;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,657;28,125;-45,260;4,921;-16,140;-11,810;-26,831;11,370;-2,032;27,417;-11,091;-4,595;16,543;12,980;17,039;-5,154;-5,377;-47,399;0,000;26,866;20,316;23,054;-23,751;-58,844;-7,152;-21,731;8,796;-5,280;-41,493;14,583;-30,621;30,959;48,359;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-11,389;-24,081;-15,794;-28,962;10,550;10,587;-149,154;1,911;29,288;-13,720;-3,539;-2,683;-0,087;9,676;-4,287;8,622;5,625;0,000;-7,784;2,284;-4,267;20,802;-6,546;11,957;7,288;36,889;3,714;40,883;-1,339;-8,615;-29,944;-28,547;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-26,903;9,998;31,171;30,347;-12,931;-39,518;-11,027;23,872;0,189;7,528;-82,361;-7,466;-28,457;-5,179;3,212;-32,365;0,000;-42,569;-57,009;-6,056;56,172;10,746;-5,889;42,265;25,294;-19,637;-192,621;-26,730;-88,125;-38,793;13,239;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-12,229;-6,342;-13,501;28,992;-101,449;3,026;-8,805;21,410;0,163;-36,466;13,706;25,062;-6,029;22,325;23,045;0,000;-44,511;-5,252;16,372;52,230;-1,341;12,484;-111,312;26,015;-23,628;-132,345;-6,965;68,939;-120,279;-52,281;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-16,932;18,343;-12,169;-53,772;-48,065;-62,526;-0,758;-1,928;-94,853;-11,881;5,541;-2,184;4,320;44,522;0,000;-27,790;2,116;-12,064;16,881;26,428;-44,279;158,700;34,804;-0,218;-22,460;6,792;-21,844;-39,073;11,691;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,098;0,855;12,144;-11,004;24,918;-1,211;2,567;-9,607;11,698;-16,904;3,525;-9,409;-6,617;0,000;-15,765;-48,841;-3,842;9,855;59,686;-23,784;-1,201;11,753;1,614;-38,479;-25,929;-72,986;-45,531;-9,064;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7,611;34,266;-13,668;18,753;7,857;-0,149;-24,327;12,602;-31,738;1,209;-2,537;22,903;0,000;-7,678;4,166;18,468;29,086;24,687;20,279;96,523;-49,412;55,860;-29,491;10,648;-21,977;8,365;6,493;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-31,860;0,213;-86,369;7,323;0,291;-79,515;0,577;-11,838;-3,898;5,185;-23,277;0,000;57,518;24,667;0,323;0,200;-20,697;-18,766;10,818;-28,681;-14,013;50,341;-19,148;-46,841;10,160;6,918;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-134,160;31,697;-21,472;-16,765;102,348;-68,160;-90,723;26,714;16,579;-14,508;0,000;70,227;-78,852;12,314;57,471;25,754;-9,981;-39,448;39,157;-26,542;-109,274;5,898;-50,057;-17,688;11,277;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,288;-0,622;0,656;47,341;3,488;-10,131;-0,898;-2,441;-12,612;0,000;-35,067;2,692;3,889;-3,766;2,381;-11,867;-113,582;-13,484;-9,345;118,420;25,986;61,050;-40,133;-4,108;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-61,321;28,313;9,792;-24,559;-11,478;53,952;-73,032;69,283;0,000;16,665;-115,520;-41,148;49,017;-95,179;34,230;35,245;-51,570;-86,665;-146,987;12,534;78,376;11,851;-7,686;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,339;-61,028;4,249;-0,026;-1,093;-1,093;-14,628;0,000;-21,653;16,380;0,106;7,577;-10,724;9,526;-71,841;-17,496;-6,510;-19,392;4,391;-38,072;-20,994;4,084;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,830;-0,635;-0,712;-0,214;-0,214;-0,821;0,000;0,273;-3,269;-1,604;-2,357;-8,754;-2,077;-17,430;-0,324;2,221;35,197;5,187;-9,063;-12,430;-3,571;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-34,139;71,275;-36,312;-5,457;-84,350;0,000;-60,602;-17,778;-36,343;-77,301;57,482;65,881;-94,918;-17,240;-61,607;-143,277;-63,413;152,104;-165,142;6,303;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2,907;-0,588;-0,588;-4,025;0,000;-35,348;-4,130;0,257;2,993;-35,021;-11,271;-146,757;-10,803;-10,122;87,917;14,283;2,811;-26,366;-11,329;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,652;-1,131;-19,676;0,000;31,611;13,866;-11,979;-11,612;-14,846;-20,288;-73,309;24,269;-22,025;-112,764;-10,682;52,329;-7,607;-5,435;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,689;5,174;0,000;2,621;14,812;3,305;-2,276;5,639;-15,591;28,684;-16,792;-22,725;77,731;0,853;-31,253;-12,870;-1,248;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,780;0,000;-6,038;5,419;6,687;8,285;-19,581;0,671;26,920;4,917;10,192;26,875;-7,531;-66,117;1,495;-1,231;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;-37,422;38,537;-18,268;20,015;-37,961;33,938;-21,162;32,430;-53,523;-27,574;9,435;9,990;-5,558;-7,849;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,196;-0,911;-0,079;26,672;38,358;90,443;20,211;4,689;-4,040;-25,780;17,525;15,843;17,075;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,310;23,890;-19,618;-4,515;45,478;21,716;57,589;-76,813;30,657;-74,970;-38,997;-18,908;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-24,023;-5,463;7,721;23,941;-20,924;3,632;-35,776;26,769;-67,802;-47,458;0,855;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25,132;-17,450;45,447;21,955;35,452;-100,104;-6,162;-44,299;-95,813;-19,762;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-27,855;-37,776;-37,399;-46,108;-77,656;-21,585;-34,185;-92,646;-43,915;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-68,655;-29,583;-52,501;-133,807;6,585;-30,492;-139,123;-6,493;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,055;-89,771;83,178;-92,777;-109,565;-41,610;79,558;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72,249;-3,228;14,785;-31,884;-19,790;-49,243;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8,349;10,302;-53,976;15,038;-39,499;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;352,510;-207,738;179,893;4,327;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-37,540;52,760;12,335;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22,827;-45,328;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-36,771;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000
Router 110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000
Router 111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000
Router 112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000
Router 113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000
Router 114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000
Router 115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
