;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,992;-11,738;-28,307;-9,897;12,175;-7,288;-1,655;5,048;-4,878;-17,512;2,822;10,635;8,588;-6,052;18,894;1,595;48,010;2,422;-0,165;0,234;0,677;2,035;0,504;-0,497;-2,849;0,000;-3,421;29,074;-2,039;7,210;-14,816;2,830;-13,042;-13,837;13,706;-53,333;-3,083;27,877;-25,284;6,694;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,747;-30,924;58,589;-20,470;-12,558;6,205;0,754;-1,724;-26,183;-11,811;1,059;23,527;-3,301;49,625;-2,384;20,479;0,577;-0,356;63,162;6,226;-1,368;-0,068;1,289;1,867;0,000;16,607;8,776;-0,663;-3,993;-19,214;-1,988;56,802;-3,319;-24,415;96,123;24,290;50,690;-40,845;-6,469;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,327;-37,839;-0,262;-13,570;-10,206;-0,524;-5,300;6,966;15,803;-16,453;-5,135;-2,865;-22,838;0,516;-10,939;0,258;0,782;-37,077;4,609;1,641;-0,307;-0,089;10,351;0,000;-11,802;2,209;-2,966;12,430;-39,972;11,573;41,621;18,387;18,400;-145,535;2,041;11,665;17,279;12,087;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-35,850;12,822;10,244;6,500;-8,410;16,252;9,135;13,907;14,527;-1,304;9,283;-9,143;3,372;41,019;-2,796;0,721;42,734;2,650;0,266;0,603;-1,677;2,271;0,000;-0,102;-12,523;-7,074;-3,009;-35,762;-2,421;7,498;-12,028;-26,546;-32,034;5,763;-82,323;69,763;-7,030;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,320;-16,597;19,236;-0,148;2,300;-28,350;-8,770;-11,063;1,400;-6,294;-77,368;0,820;-17,793;-1,989;-0,398;-21,726;1,218;-2,352;-1,392;-1,193;-1,217;0,000;4,600;-17,257;5,933;13,485;-5,181;-4,407;23,953;12,088;-19,346;54,619;-8,042;-52,473;16,879;-6,671;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,200;0,765;-0,238;1,387;-1,209;-13,150;-1,867;4,393;-0,058;46,008;-0,644;-23,293;1,309;-0,173;43,835;-1,558;-0,325;-0,606;-0,519;13,541;0,000;0,485;-4,764;-2,403;2,535;18,003;-0,080;-16,857;8,205;-16,146;29,676;-6,713;14,167;-5,182;0,490;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,604;-1,462;0,263;1,175;-4,279;-5,292;4,284;0,897;-1,467;-0,518;4,212;-0,259;-0,052;-9,167;-0,466;-0,372;-0,181;-0,155;-8,953;0,000;-0,949;2,157;-0,616;4,485;-17,741;-1,394;7,864;-9,538;2,992;-20,604;-0,421;6,721;32,583;-0,253;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,024;-0,592;13,033;-8,044;0,916;-9,317;-0,865;13,895;0,301;3,453;-0,369;-0,074;-17,646;-0,664;1,125;-0,258;0,816;-2,166;0,000;-4,022;3,628;-2,774;-2,880;-19,500;-3,921;22,652;11,241;-9,024;40,080;-9,214;10,057;29,641;2,742;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,254;5,229;2,035;0,864;1,484;-0,557;7,050;-0,315;6,669;0,859;-0,031;6,595;0,733;0,166;-0,110;0,922;-2,232;0,000;-2,424;-0,109;-0,610;3,137;-5,865;3,760;16,733;-5,803;1,845;18,117;-2,860;12,327;-12,896;-3,318;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5,866;4,127;-8,504;7,139;3,885;-33,256;0,653;-56,812;0,327;-0,150;9,471;-0,273;0,258;-0,524;-0,449;3,652;0,000;-6,499;-7,903;-2,351;0,130;12,359;-17,034;52,759;5,401;1,751;12,305;-4,548;4,307;-18,530;-3,795;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,890;2,506;2,031;5,397;37,875;-0,648;36,257;0,220;-0,173;19,635;0,614;-0,336;-0,607;-0,520;4,206;0,000;4,863;-13,260;-3,518;4,682;-2,351;8,892;-43,758;9,171;-5,475;-6,993;11,292;28,122;1,900;-2,854;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,055;-3,036;-2,256;-9,160;-0,118;-0,412;-0,588;-0,118;-7,598;-1,060;-1,062;0,647;-0,353;-5,446;0,000;1,945;-9,652;-1,834;3,861;-3,399;2,548;-15,377;-1,167;-4,713;-50,983;2,958;-2,721;17,329;-4,883;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,696;0,017;-3,038;-0,499;-2,608;-0,249;-0,050;-10,975;-0,449;-1,349;-0,174;-0,149;2,699;0,000;-2,602;4,512;-1,549;0,654;-0,248;1,557;-20,054;-3,260;-4,234;-4,239;0,255;3,061;-6,717;-3,169;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,475;-14,433;0,335;-4,482;-0,350;-0,070;10,764;1,442;-0,858;0,790;-0,210;-0,588;0,000;2,174;4,858;-1,544;-4,296;-3,426;-5,683;-9,540;-9,016;3,164;-7,549;-7,923;-2,614;-1,324;-3,180;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,072;-0,202;1,059;-0,101;-0,020;7,595;-0,182;-0,548;-0,071;-0,061;0,588;0,000;3,406;-6,918;-0,032;-1,928;1,514;-2,186;5,273;0,364;-3,017;-9,024;1,153;-7,635;3,356;-2,130;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5,048;-34,321;1,116;-0,721;-1,971;-4,326;4,006;2,387;-2,165;-14,494;0,000;9,139;37,118;-9,396;0,285;9,506;-34,961;50,950;-9,101;-34,196;100,886;36,846;37,741;7,010;16,321;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2,496;-0,012;-0,002;-0,757;-0,022;-0,066;-0,009;-0,007;1,024;0,000;-0,594;-0,546;-0,127;-0,483;-2,891;0,018;-2,535;-0,059;0,689;3,270;1,210;-5,621;-0,753;-0,257;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,337;1,501;2,662;2,507;-2,826;-2,331;2,168;-18,004;0,000;-6,375;-15,671;-0,974;0,462;-21,024;-16,747;114,041;-12,926;33,013;2,535;-12,490;36,554;51,023;7,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,001;-2,212;-0,011;-0,033;-0,004;-0,004;-0,543;0,000;-0,297;0,268;-0,063;0,783;0,846;0,535;6,732;0,499;-0,224;1,090;-0,440;-0,867;0,294;-0,129;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,920;-0,002;-0,007;-0,001;-0,001;-0,109;0,000;-0,059;-0,163;-0,013;-0,048;-0,289;-0,103;0,021;-0,111;0,864;-0,561;-0,088;1,655;0,595;-0,026;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,262;2,478;0,159;0,511;3,821;0,000;3,692;21,685;-2,227;-16,330;3,447;23,573;50,256;-34,273;42,209;28,091;-1,982;28,088;23,578;-6,804;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,060;-0,008;-0,007;0,077;0,000;-0,535;-1,465;-0,114;0,590;-0,310;0,122;1,489;-1,004;-1,313;-1,210;-0,792;-3,633;-0,007;0,782;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,023;-0,020;-0,827;0,000;-1,607;-1,151;0,667;-0,280;-3,230;-0,689;-7,597;2,276;1,751;2,931;0,760;2,625;1,015;-0,697;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,003;-0,380;0,000;-0,208;-0,569;-0,044;0,856;-1,011;-0,362;-1,929;-0,390;0,184;-1,353;-0,308;0,980;1,104;-0,090;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,326;0,000;-0,178;-0,488;-0,038;-0,145;-0,867;-0,310;0,051;-0,335;-0,816;1,582;-0,264;1,809;0,136;-0,077;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;-10,115;-11,935;-1,386;2,284;-25,935;-0,519;-23,993;-8,416;8,360;-4,153;-0,599;3,337;-35,120;1,372;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6,116;-1,002;3,037;13,489;-7,789;-29,133;-2,087;-1,747;7,596;-7,395;14,655;2,438;-2,078;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,277;-0,028;18,021;-8,568;11,508;-11,470;1,894;-43,822;0,130;-14,091;-19,973;2,584;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,470;2,309;2,052;-2,559;-2,590;5,340;8,026;-0,355;-0,807;-4,493;0,706;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,526;4,345;-29,680;1,753;2,094;18,382;-3,482;22,874;2,196;-0,934;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-21,145;39,456;9,508;5,980;-6,009;3,524;-20,880;21,886;-4,917;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,309;1,665;7,942;-5,655;4,499;-8,190;25,202;-4,495;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25,667;-68,462;-59,616;-15,161;-62,689;-7,926;12,315;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22,134;55,627;-1,575;-10,636;6,807;-1,050;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65,143;4,048;4,955;-1,512;-3,332;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;419,394;-56,801;57,382;-3,147;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-37,433;3,119;0,254;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-135,999;5,204;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-12,205;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000
Router 110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000
Router 111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000
Router 112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000
Router 113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000
Router 114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000
Router 115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
