;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4,536;-7,300;-24,724;-8,054;12,175;-7,288;-1,655;5,048;-4,878;-17,512;2,822;10,635;8,588;-6,052;25,744;1,595;51,177;2,422;-0,165;-8,427;0,677;2,035;0,504;-0,497;-2,849;0,000;-3,421;29,074;-2,039;7,210;-11,125;2,830;-4,192;-13,837;13,417;-44,086;-3,083;29,202;-15,694;6,694;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,392;-40,155;31,644;-24,274;-8,820;2,942;2,041;-4,908;-23,482;-6,331;0,433;24,004;-2,765;18,026;-2,436;33,119;0,410;-0,353;63,949;6,679;-1,916;-0,137;1,117;-0,969;0,000;20,933;11,127;0,366;-6,103;-2,732;-0,517;51,200;-5,928;-26,579;80,867;26,422;30,377;-36,162;-7,419;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,160;-31,584;-4,823;-9,423;-6,882;4,536;-10,972;0,601;7,506;-20,882;-11,772;-3,907;1,638;0,964;-48,861;-0,100;0,650;-24,451;5,863;2,111;-0,461;0,276;12,471;0,000;-10,508;-4,313;-2,173;8,094;-48,015;11,617;28,581;23,969;14,309;-14,803;5,132;-28,682;-28,556;11,161;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,602;14,953;13,287;7,325;-6,650;13,287;7,869;10,905;9,372;-0,305;9,558;-10,710;3,528;8,537;-2,625;0,576;-13,173;1,886;-1,081;0,367;-0,974;-2,129;0,000;-0,402;-18,904;-6,298;-0,961;-43,869;-3,041;15,628;-16,363;19,220;-13,980;8,176;-40,174;23,630;-5,689;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,560;-18,212;21,257;1,755;-0,972;-31,021;-9,026;-10,791;-3,277;-5,439;-62,004;0,398;-7,910;-1,994;-0,399;-26,866;0,807;0,105;-1,396;-1,196;-0,526;0,000;9,514;-13,797;5,720;11,865;8,673;-4,273;12,583;9,441;-20,625;24,067;-9,928;-31,589;7,051;-6,815;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,200;0,765;-0,238;1,387;-1,209;-13,150;-1,867;4,393;-0,058;55,105;-0,644;-27,947;1,309;-0,173;47,661;-1,558;-0,325;-0,606;-0,519;13,541;0,000;0,485;-4,764;-2,403;2,535;18,975;-0,080;-8,768;8,205;-16,517;35,664;-6,713;16,546;-12,639;0,490;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,604;-1,462;0,263;1,175;-4,279;-5,292;4,284;0,897;0,569;-0,518;10,020;-0,259;-0,052;-14,063;-0,466;-0,372;-0,181;-0,155;-8,953;0,000;-0,949;2,157;-0,616;4,485;-17,770;-1,394;6,257;-9,538;5,987;-18,916;-0,421;4,005;27,663;-0,253;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,024;-0,592;13,033;-8,044;0,916;-9,317;-0,865;17,862;0,301;-5,657;-0,369;-0,074;-21,255;-0,664;1,125;-0,258;0,816;-2,166;0,000;-4,022;3,628;-2,774;-2,880;-16,125;-3,921;24,894;11,241;-6,620;48,330;-9,214;9,200;21,101;2,742;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,254;5,229;2,035;0,864;1,484;-0,557;9,703;-0,315;5,056;0,859;-0,031;3,467;0,733;0,166;-0,110;0,922;-2,232;0,000;-2,424;-0,109;-0,610;3,137;-3,552;3,760;14,482;-5,803;1,468;9,975;-2,860;16,037;-11,884;-3,318;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5,866;4,127;-8,504;7,139;3,885;-24,552;0,653;-53,853;0,327;-0,150;1,203;-0,273;0,258;-0,524;-0,449;3,652;0,000;-6,499;-7,903;-2,351;0,130;10,882;-17,034;61,822;5,401;0,586;18,144;-4,548;11,689;-12,327;-3,795;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,890;2,506;2,031;5,397;38,399;-0,648;50,860;0,220;-0,173;14,275;0,614;-0,336;-0,607;-0,520;4,206;0,000;4,863;-13,260;-3,518;4,682;-3,966;8,892;-37,208;9,171;-6,139;-22,424;11,292;32,318;3,553;-2,854;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,055;-3,036;-2,256;-16,482;-0,118;-13,105;-0,588;-0,118;-4,921;-1,060;-1,062;0,647;-0,353;-5,446;0,000;1,945;-9,652;-1,834;3,861;-1,944;2,548;-0,663;-1,167;-3,147;-50,419;2,958;-4,341;18,745;-4,883;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,696;0,017;-2,901;-0,499;-3,043;-0,249;-0,050;-8,647;-0,449;-1,349;-0,174;-0,149;2,699;0,000;-2,602;4,512;-1,549;0,654;-1,328;1,557;-10,254;-3,260;-4,202;-1,754;0,255;-2,584;-9,987;-3,169;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,475;-20,140;0,335;-1,066;-0,350;-0,070;5,554;1,442;-0,858;0,790;-0,210;-0,588;0,000;2,174;4,858;-1,544;-4,296;-2,720;-5,683;-6,537;-9,016;5,270;3,537;-7,923;-8,388;-5,249;-3,180;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,693;-0,202;-1,940;-0,101;-0,020;8,908;-0,182;-0,548;-0,071;-0,061;0,588;0,000;3,406;-6,918;-0,032;-1,928;1,582;-2,186;6,561;0,364;-2,591;-7,478;1,153;-8,249;-0,358;-2,130;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5,161;4,192;0,702;-0,733;2,243;-4,427;7,564;2,901;-1,618;-9,280;0,000;7,435;43,250;-10,513;1,693;-1,631;-35,688;43,808;-5,934;-33,264;-26,671;51,815;10,955;-7,565;13,519;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,783;-0,012;-0,002;-1,359;-0,022;-0,066;-0,009;-0,007;1,024;0,000;-0,594;-0,546;-0,127;-0,483;-2,843;0,018;-2,334;-0,059;0,470;2,957;1,210;-5,731;-1,355;-0,257;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,744;1,255;-6,697;1,419;-3,570;-2,209;2,201;0,141;0,000;-7,242;-17,283;-1,691;3,946;-28,697;-16,278;45,907;-18,228;-1,138;38,717;-12,329;66,224;32,272;3,765;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,001;-2,293;-0,011;-0,033;-0,004;-0,004;-0,543;0,000;-0,297;0,268;-0,063;0,783;0,723;0,535;7,114;0,499;-0,252;-0,154;-0,440;-0,118;0,980;-0,129;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,621;-0,002;-0,007;-0,001;-0,001;-0,109;0,000;-0,059;-0,163;-0,013;-0,048;-0,284;-0,103;0,086;-0,111;0,829;-0,487;-0,088;1,469;0,416;-0,026;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,528;2,413;-0,172;-0,367;3,960;0,000;-0,971;20,092;-1,171;-16,996;-8,245;13,894;48,165;-37,015;-6,666;7,726;-4,149;29,105;-3,516;-9,776;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,060;-0,008;-0,007;0,077;0,000;-0,535;-1,465;-0,114;0,590;-0,414;0,122;1,119;-1,004;-1,334;-0,732;-0,792;-3,947;0,438;0,782;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,023;-0,020;-0,827;0,000;-1,607;-1,151;0,667;-0,280;-3,395;-0,689;-3,319;2,276;1,500;-0,004;0,760;1,196;0,138;-0,697;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,003;-0,380;0,000;-0,208;-0,569;-0,044;0,856;-0,994;-0,362;-2,079;-0,390;0,091;-1,874;-0,308;0,811;0,835;-0,090;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,326;0,000;-0,178;-0,488;-0,038;-0,145;-0,852;-0,310;-0,223;-0,335;-0,811;0,874;-0,264;-0,384;0,695;-0,077;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;-10,115;-11,935;-1,386;2,284;-25,871;-0,519;-34,590;-8,416;8,975;12,522;-0,599;8,959;-34,678;1,372;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6,116;-1,002;3,037;12,746;-7,789;-36,545;-2,087;-1,131;10,284;-7,395;15,692;-0,907;-2,078;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,277;-0,028;13,862;-8,568;20,983;-11,470;5,765;-56,453;0,130;-24,635;-19,219;2,584;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,470;1,607;2,052;-3,579;-2,590;5,586;0,128;-0,355;-3,622;-2,515;0,706;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,418;4,345;-30,916;1,753;0,903;8,266;-3,482;22,350;3,658;-0,934;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-21,005;28,294;4,441;17,137;16,824;0,610;-1,756;14,320;-2,700;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,776;1,665;9,937;-8,554;4,499;-9,085;22,091;-4,495;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33,048;-58,525;5,986;-12,960;-27,428;34,610;11,665;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23,953;63,621;-1,575;-5,430;-0,144;-1,050;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-16,857;3,406;7,046;5,447;-2,131;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422,148;17,837;55,494;-2,824;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-38,432;3,536;0,254;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-78,664;6,647;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-13,516;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000
Router 110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000
Router 111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000
Router 112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000
Router 113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000
Router 114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000
Router 115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
