;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,492;-4,371;-102,129;-0,168;-30,520;32,692;29,135;-133,010;-29,897;70,470;-13,093;-9,075;-114,699;30,212;-132,717;-42,144;-8,655;67,311;-6,056;-71,467;-26,899;-0,613;7,968;26,288;-1,859;-6,673;2,637;38,348;0,000;-16,873;-2,266;16,905;-68,523;-162,092;38,191;242,460;0,140;-58,852;-401,839;35,223;116,365;-246,243;17,775;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,389;2,758;-23,848;-55,314;-115,053;-20,510;14,990;-19,609;16,016;-29,420;-7,175;-14,545;39,779;-19,638;-2,142;5,722;-62,974;1,562;-137,763;4,565;-1,199;-62,356;-6,452;10,682;-0,087;-2,056;-39,166;0,000;-20,010;1,580;8,801;-63,015;109,565;-30,213;-222,873;-32,841;1,973;-255,164;-12,608;84,932;-100,261;32,345;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27,053;-74,089;-1,701;6,366;114,170;38,942;86,623;-30,783;-26,639;119,802;-22,329;-28,418;-43,680;21,997;28,938;20,594;-34,649;-192,704;-11,669;0,194;-181,267;-36,784;-79,858;-2,775;5,022;-35,039;0,000;87,095;-97,239;-34,958;-66,283;-33,395;22,724;-195,829;9,166;14,075;-183,964;9,625;-89,593;32,939;-34,186;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-181,591;-76,708;-169,982;123,527;-7,855;-9,666;-61,503;-59,552;-91,325;-84,598;-136,786;-89,400;149,587;3,816;-160,408;49,262;-150,721;-3,147;-4,179;-71,731;-22,661;-38,711;-48,894;-14,712;45,428;0,000;22,342;-82,331;-28,919;-63,962;-180,871;-4,534;-66,682;-84,318;-42,709;90,116;-13,613;92,002;-132,551;-24,976;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-83,098;-214,572;-160,534;-201,174;-63,503;-114,459;-12,363;-15,970;-192,923;27,884;-56,000;-144,493;-236,398;-328,702;43,164;-157,432;-20,045;3,619;42,516;7,402;-19,881;2,856;-9,000;18,397;0,000;-100,661;-128,405;-31,806;-114,216;-148,622;-3,008;-185,440;-132,620;-38,300;-430,016;-64,227;-146,965;-227,410;-64,151;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-92,736;-67,412;-71,466;-103,368;-43,094;-64,065;-0,498;77,006;116,894;3,680;-55,307;-82,276;-348,419;-73,941;-261,966;57,815;-23,903;37,421;37,955;-113,094;9,779;13,101;12,294;0,000;-84,516;-65,271;49,767;-56,910;-81,570;-150,402;-295,373;-89,113;123,168;-103,047;-73,083;-147,273;-144,134;-13,689;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-106,843;26,839;-113,991;-59,454;-83,760;-77,046;-60,522;-51,109;-205,691;15,465;93,435;-329,300;46,985;65,376;-23,441;1,485;-53,426;16,362;1,713;18,367;7,613;-137,113;0,000;-70,585;-4,897;22,155;5,660;-0,256;49,308;-36,559;-100,633;-146,511;-260,147;17,858;27,890;-189,689;-163,466;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;128,789;-100,119;-91,152;-119,025;-197,606;-237,327;-153,660;-46,752;-83,313;-79,613;121,486;15,720;-79,050;2,035;0,158;-132,630;23,423;27,260;-3,282;-31,548;-31,721;0,000;76,437;132,367;-2,675;-39,260;-40,721;23,770;15,399;-64,727;-127,478;45,985;-8,756;-6,755;107,894;-9,776;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29,213;41,920;-2,800;-82,763;37,626;-52,212;-45,665;-0,203;89,524;114,545;-25,940;-145,448;-5,877;-12,503;-169,003;-0,445;31,428;17,816;8,937;121,192;0,000;21,485;-48,706;-53,127;151,942;-161,696;-37,706;-35,379;-17,731;-186,801;-84,003;-86,022;-152,834;-148,935;43,812;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,357;21,118;8,922;39,056;-44,007;19,042;-72,686;45,327;-88,925;-25,931;-167,784;-10,459;-5,145;-180,193;-2,483;-2,999;0,465;7,848;-26,632;0,000;17,846;29,411;-18,277;-7,593;-65,682;-31,222;-83,731;49,376;39,314;-84,168;94,048;-39,933;78,152;-23,946;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-38,410;51,002;-94,910;-36,543;-59,901;-22,490;-8,675;-103,243;-7,275;-56,531;-10,321;-4,905;5,510;-2,830;38,203;1,252;-6,864;18,236;0,000;41,694;11,141;3,774;-73,517;-60,709;-26,340;43,471;-39,293;-127,611;-182,263;-7,319;-43,296;27,438;55,308;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-24,242;-101,761;-16,776;-3,312;35,458;-38,611;-125,604;6,531;-123,275;-20,296;-3,752;104,637;-9,471;-14,366;-2,212;8,682;51,768;0,000;-35,310;-16,508;16,531;13,039;-114,471;-40,823;19,495;37,659;-16,410;-295,844;-17,493;-32,783;-168,919;-33,050;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-48,258;41,220;-20,733;-2,401;-5,747;-224,431;0,589;-130,597;5,804;5,673;-90,156;-1,866;-73,654;-3,134;-6,723;-20,173;0,000;-70,844;-195,511;-15,941;18,590;-78,014;18,146;-99,842;-55,745;76,153;-68,057;36,611;2,806;-51,841;9,837;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-41,010;55,449;-79,074;64,857;-256,656;4,859;-160,588;30,599;3,191;-269,579;12,597;23,645;-18,078;29,847;24,696;0,000;-20,028;16,603;-5,956;69,191;-45,848;-27,118;-153,029;16,507;-19,430;-528,803;25,326;-4,842;-177,320;-112,890;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-12,610;-3,119;-49,156;-29,869;-63,581;-306,737;-5,416;-1,315;-7,551;-23,100;33,682;-1,335;5,913;40,998;0,000;-52,384;-4,820;-68,341;-69,722;-10,835;-89,375;74,596;47,641;-54,543;-120,707;-56,057;-173,373;-93,035;-25,217;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,058;-25,779;-164,218;0,393;13,350;-3,123;1,590;-165,363;6,408;-10,721;-0,376;-9,948;-57,531;0,000;24,934;-212,233;22,361;-11,122;93,549;-150,623;-237,155;10,560;42,512;-132,456;-20,170;-120,545;-113,854;-39,284;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-42,547;-58,097;0,586;-1,879;8,972;3,835;29,147;2,350;-88,078;-2,334;0,187;27,883;0,000;5,217;109,259;8,550;44,192;17,087;1,104;67,793;-89,134;69,958;-366,623;-14,723;-161,139;-68,801;-10,595;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-146,528;2,436;-158,165;5,049;4,241;-2,067;9,536;-3,588;-5,935;8,750;-73,528;0,000;63,075;14,388;-10,868;42,258;56,001;-7,557;-31,553;-29,246;-139,948;-68,246;-1,753;-51,803;26,587;37,503;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-181,283;89,603;4,303;-15,471;-161,634;-67,950;-146,068;30,127;7,554;37,604;0,000;53,967;-229,953;-139,617;57,999;-81,644;-143,552;-31,079;-94,946;-171,417;-332,601;-100,949;-283,853;-218,793;-10,464;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,809;-0,622;0,656;-21,600;3,488;-7,897;-0,898;-2,441;-26,100;0,000;-12,250;-13,018;2,084;-9,829;28,206;-10,101;-195,695;-13,583;10,755;74,187;18,486;31,134;-6,861;0,866;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-62,075;30,834;-164,597;-37,476;-102,791;26,296;-91,271;-231,542;0,000;63,226;-401,147;-140,013;206,571;-269,283;-92,994;-192,656;54,866;-263,741;-449,194;-77,072;19,033;32,052;35,059;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,339;-80,852;4,249;-2,121;-1,093;-1,093;-17,209;0,000;-26,375;15,154;-2,178;5,989;-4,673;9,856;-82,241;-4,820;-11,684;-38,972;5,289;-43,605;-43,145;7,803;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,653;-0,635;-0,450;-0,214;-0,214;1,268;0,000;-2,246;-4,637;-0,748;1,885;-6,072;2,488;-15,044;-1,121;15,058;40,964;1,513;-12,206;-18,030;-4,948;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-80,173;36,911;-24,367;2,985;-55,402;0,000;79,637;-17,020;-158,363;-206,411;80,221;-118,507;-79,136;-122,502;-61,951;-233,419;41,620;224,892;-270,046;-6,852;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4,126;-0,588;-0,588;8,745;0,000;-30,219;-1,581;-1,059;1,970;-49,938;-20,348;-173,463;-11,876;-45,878;71,665;10,605;31,609;-21,997;-0,318;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,161;-0,132;-50,707;0,000;-4,441;42,436;-25,391;-16,378;47,365;-28,820;-74,071;36,531;-13,540;-492,372;3,657;160,241;-76,176;-12,859;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,689;-3,830;0,000;9,381;-4,970;0,868;-1,506;15,446;-16,853;32,654;-22,694;-23,884;61,654;-3,709;-41,965;-24,378;-4,147;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,787;0,000;-7,123;-7,614;4,823;9,631;-20,173;-2,410;-5,306;3,631;16,627;30,419;-6,905;-71,016;4,262;0,586;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;11,012;134,384;0,376;24,643;-153,334;-19,887;-125,899;37,769;-48,678;-138,577;46,776;-124,642;139,200;-29,112;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62,507;-26,097;9,152;-8,394;55,224;47,871;25,808;12,232;-180,052;-16,150;-17,522;-105,768;-19,509;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,175;-31,455;-34,843;-52,223;-126,883;-38,085;-12,518;-505,677;15,358;31,578;-212,973;-1,472;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-13,583;-44,412;-7,468;-19,843;-46,332;19,206;-44,765;28,816;-160,248;-139,275;-16,066;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-96,874;-39,469;-79,588;-19,172;43,615;-276,057;-25,196;-99,911;-95,605;-52,237;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-63,706;-268,663;-35,271;-147,600;89,414;-52,901;-73,732;-82,924;1,016;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,427;-72,892;-77,783;-275,339;8,547;2,205;-171,804;37,310;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,502;-97,945;-170,082;-321,595;-162,144;-165,204;-78,013;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8,626;-48,711;-1,444;-233,683;-65,307;-73,726;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-32,427;-45,625;-208,574;-94,708;-87,451;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;353,998;-286,746;-141,501;-252,527;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8,776;21,948;-23,652;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-198,147;-5,380;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-60,861;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000
Router 110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000
Router 111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000
Router 112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000
Router 113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000
Router 114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000
Router 115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
